machine_id,test_id,technician,test_routine,batched,loc_1_x_offset,loc_1_y_offset,loc_1_z_offset,loc_2_x_offset,loc_2_y_offset,loc_2_z_offset
Machine_15,80f73d5b8a874bc5a2bf70ed57b53b3a,Alan Lara,"['d', 'f', 'b', 'e', 'a', 'c']",Yes,7.37,0.316012,3640,2.15,0.14,3091
Machine_01,20346fa48979430183437a3828bb10bc,Paul Chavez,"['b', 'c']",N/A,4.59,0.572374,3201,0.51,0.108269,2519
Machine_04,1ee8f90c9f2f4ec38ad750b1f10c55ce,Daniel Gardner,"['c', 'a', 'e', 'f', 'b']",N/A,-13.31,0.717239,3173,0.21,0.48784,3556
Machine_23,a40cd532e5014e2683f82941e3cef896,Michael Duncan,"['d', 'a', 'e', 'f', 'b']",Yes,6.98,0.218796,3550,9.49,0.485612,4935
Machine_17,5bee1a1a1a9a449cbae0ebe27c2db8a0,Isabel Coleman,['e'],No,5.29,0.363659,4601,-4.6,0.923363,3537
Machine_12,d557a5a198c44c9a907149c47abb6dae,Christopher Koch,"['c', 'a', 'f', 'b']",N/A,11.89,0.708421,3512,-14.13,0.764638,4619
Machine_06,7f4338db16ed43ea92be94e01f8bae2e,James Graves,"['e', 'b', 'a']",No,-1.59,0.3856,2548,-8.72,0.71429,4508
Machine_05,2f2edafaa27843cf80168d556abb1a23,Michelle Steele,"['d', 'e', 'c', 'a', 'f']",No,-14.69,0.752291,3903,9.0,0.646614,3708
Machine_25,5502a9f510c0446eb49e8b981d771caa,Patricia Barnes,"['e', 'c', 'a', 'd', 'f', 'b']",No,6.52,0.819564,3451,-5.62,0.580695,2502
Machine_21,9df68967914e4a6fbb5c9d77de4a7519,Dylan Washington,"['f', 'd', 'e', 'c']",N/A,9.76,0.4925,4743,-3.38,0.857619,4899
Machine_21,129fda24ac84452996c203c6cfaccc11,Hannah Coleman,"['c', 'a', 'b', 'd']",Yes,-2.3,0.163568,3249,12.63,0.813422,2907
Machine_06,a9bb44b5f3ad4ac3a9a0d268e586e38d,Amanda Banks,"['a', 'e']",N/A,-1.86,0.188234,3685,-2.56,0.55714,2655
Machine_06,66549d6d69e744d08f509b8decece103,Steven Rodriguez,['d'],N/A,-5.93,0.316467,4102,-13.75,0.347938,4389
Machine_03,93a4c9bde61c458cb88509dae28960f7,Matthew Calderon,"['d', 'c']",N/A,-8.48,0.444542,2665,-13.11,0.7415,3706
Machine_10,727cab20ef924ee2b83209992527e9b2,Andrew Williams,"['b', 'd', 'a', 'c', 'e']",Yes,9.71,0.834238,2916,-12.9,0.637037,2974
Machine_07,f7a364e745ed480bb13a6f4c96a6941c,Taylor Reynolds,['d'],N/A,13.57,0.56608,2917,-10.47,0.536289,3032
Machine_03,c1bc5c2461874868ab8a9e1f7f529650,Tina Cross,"['b', 'a', 'd', 'f', 'c']",N/A,8.73,0.952948,3756,-7.72,0.159892,4977
Machine_13,92c1265568274df59649b22287f6e5aa,Tracy Moss,"['e', 'c', 'a']",Yes,-14.18,0.77655,3358,6.17,0.121458,4505
Machine_24,c66ad3515b7a4884b1c8ea4c8a17a2af,Mr. Vincent Roth,['b'],N/A,-3.95,0.209825,2889,2.63,0.663004,3529
Machine_11,ba72b0f25a99401b841e0118252210e2,Brian Lambert,"['c', 'd']",Yes,-6.99,0.584398,3961,-13.81,0.242817,4114
Machine_02,4272481a44fe4e72bf4bc6c45cd226c6,Jennifer Nelson,"['c', 'a']",N/A,-6.92,0.351195,4206,-14.99,0.237743,3234
Machine_09,dac83055453e41a2b112f67be6588da1,Trevor Mills,['b'],No,-8.72,0.42783,3668,12.88,0.27059,2521
Machine_01,9270911201664f24b419c6ac9dcb5ae2,Caitlin Jackson,"['b', 'e', 'f', 'a']",N/A,3.96,0.475929,4739,7.57,0.861891,3919
Machine_12,a8ba424a5ae540da97c205dddf2193e1,Ricky Barnes,"['d', 'b']",N/A,7.93,0.801316,4957,-14.85,0.644498,4524
Machine_14,db462b6ad40d4bb98a0e6edae712711a,Candice Shelton,"['d', 'b', 'c', 'a']",N/A,-9.72,0.31542,3256,-11.19,0.184937,4129
Machine_09,0e70dacbfc0749aa920632e06d8d71ed,Maria Flores,"['d', 'f', 'e', 'a', 'b', 'c']",No,-6.92,0.393651,4990,2.2,0.982816,4604
Machine_17,5dd84d1582df43ae8949a4ae65755208,Dillon Douglas,"['f', 'a', 'e', 'b']",N/A,-12.35,0.3074,4518,7.49,0.575979,4432
Machine_17,785dee4444904672ab3a90d5854524da,Patrick Warner,"['e', 'b', 'a', 'c']",No,-8.39,0.69924,3397,-11.21,0.659425,3027
Machine_16,bdd9b003423a41c8bcd93d91665bc9a3,Jeremiah Neal,"['d', 'c']",No,-4.9,0.812906,2683,-3.65,0.41297,4691
Machine_21,02f6bdab993449eda9390271671f1f65,Anne Shannon,"['b', 'f', 'a', 'e', 'd']",Yes,-14.62,0.8176,4849,2.6,0.659421,4410
Machine_19,7f23014a8566498eb7b596f2836919b8,David Turner,"['d', 'c']",Yes,-4.13,0.654568,2950,-5.84,0.608299,3996
Machine_06,9cf74c4bc2f44177860eee637e9b5b3a,Mary Alvarez,"['f', 'b', 'a', 'e']",No,1.55,0.929947,4043,-10.54,0.798974,4237
Machine_21,abd8e0a621694482bba0c8a70cb0ff8e,Debra Pacheco,"['c', 'f', 'e', 'b']",No,-7.2,0.133748,3892,11.28,0.161846,2896
Machine_18,0a58bc63fc4d4549a81a0e02cb274fe1,Jill Stewart,['f'],No,-9.34,0.694613,2977,-11.48,0.795728,3842
Machine_10,0053ee0f268f4bfd983f487c9c56accf,Philip Smith,"['f', 'c', 'b', 'a', 'e', 'd']",Yes,-12.91,0.940032,2933,-13.48,0.410066,4399
Machine_16,6c1105ccafbe42d8b1c27818aa68171a,Michelle Brown,['b'],N/A,-11.51,0.294976,2835,4.74,0.227441,3737
Machine_13,9193dcd24efd4e7ca24f4c2f7d04ec15,Kiara Park,"['f', 'b', 'd']",No,14.22,0.865089,2850,-8.81,0.70856,4367
Machine_22,63a6aa708681424197156dd6d41badad,Evelyn Coleman,"['d', 'a', 'b']",No,-9.63,0.974549,3446,-12.16,0.455299,2907
Machine_12,cc929c3f10844eb4b00544f7a05e2450,Barbara Anderson,"['e', 'f']",No,7.63,0.618384,4470,14.64,0.811269,3712
Machine_01,0709960be54e4082be77b9ffeb82a7a9,Lisa White,"['e', 'f']",N/A,12.14,0.461072,3212,-11.6,0.555918,4664
Machine_18,44aedaffd99c431cb29ce43063e4a73e,Kimberly Hopkins,"['c', 'e', 'f', 'a']",No,1.18,0.774283,4473,11.17,0.8813,4801
Machine_01,f8927bab98744d50b2a3c779a9ac77c0,Pamela Rodriguez,"['c', 'b', 'a']",N/A,-13.97,0.767518,3226,14.46,0.680972,4671
Machine_20,cd77fedb9865495693a662fe22eba7df,Isabel Barnes,"['f', 'a', 'b', 'c']",Yes,14.57,0.435058,3128,10.25,0.607028,3029
Machine_11,af5fb9249f5643a38cb98b146429d963,Sonya Waters,"['c', 'e', 'd', 'b']",No,11.34,0.465218,4688,-4.51,0.974989,4153
Machine_25,0381e6424e34417fa9cd939c39800f3d,Michael Lewis,"['d', 'c', 'f', 'b', 'a', 'e']",No,-8.21,0.81715,3608,2.64,0.615777,3257
Machine_22,540f19403f9f40dca88055c0f6159b10,Mr. David Schmitt,['a'],N/A,-13.89,0.827877,2886,14.75,0.154291,4805
Machine_07,dc3c2544056b405fa8854489a7ecb2c5,Holly Davis,"['b', 'c', 'f', 'e']",Yes,10.76,0.63234,3675,-11.17,0.880607,2891
Machine_24,0e10df11e29242c69edcc32817c27be3,Teresa Anderson,"['c', 'f', 'e', 'a', 'b', 'd']",N/A,-11.96,0.415559,2547,-13.24,0.456343,3516
Machine_11,4efa9b2950d445148eb81389f1f0d4b9,Leah Murphy,"['e', 'd', 'c', 'a']",No,13.91,0.361621,3858,-9.11,0.989673,4376
Machine_01,e1bb53fb3ddf46dfb1f04ac9be14a2df,Lisa Moore,"['f', 'e']",N/A,-4.87,0.885647,2776,11.49,0.490962,3660
Machine_01,36cbb5d0b986451ca3311eb436f6dea7,Alexander Stein,['b'],No,-4.38,0.512961,4321,-14.77,0.951447,3135
Machine_14,a60c4cf8ae06409897aa7cc826e26f2e,Elizabeth White,"['b', 'a', 'd', 'c', 'f']",N/A,6.99,0.951409,4220,12.43,0.725485,4800
Machine_12,438c3d1c05e8452b8dc04e9aa2775216,Mrs. Angela Allen,"['d', 'b']",Yes,11.48,0.277149,3954,4.32,0.952736,4626
Machine_24,0f90fc9c4562413ab6cce773aa8e34d1,Amanda Russo,"['b', 'd', 'a', 'c']",N/A,9.5,0.224785,4804,-3.37,0.185663,3651
Machine_07,153fa023eeb643ab88462566e2e76f4e,Theresa Gomez,"['b', 'c', 'e', 'd']",N/A,12.21,0.29038,2818,12.23,0.431716,2820
Machine_03,36bf7d0515204e3da9d424e2ecd835d5,Danielle Jones,"['f', 'd', 'a']",Yes,11.2,0.916489,4293,10.33,0.562688,2749
Machine_16,76f5f237ccb44e0a8f2c351ec6c37ac7,Matthew Wheeler,"['d', 'b']",N/A,-5.73,0.157646,4026,13.69,0.92664,3869
Machine_21,3dcb1b78e88e4f5da1f7d6333a5d6d65,Joshua Perez,"['a', 'e', 'd']",No,-12.42,0.866788,3917,12.12,0.591487,3110
Machine_12,755d5de346e1437dacd6fbb04c1a3557,Adrian May,"['a', 'd', 'b', 'e']",N/A,0.37,0.18403,4846,0.68,0.679362,2556
Machine_22,b7b14a1440f748a8b389a1a0c12ca0a5,Brandon Long,"['b', 'f', 'a', 'd', 'c']",No,-2.36,0.883161,4057,-14.85,0.660695,4220
Machine_17,67a5eaf3eeff479594c4fb80c939e71f,Jose Kelly,"['f', 'a']",No,1.65,0.878086,3319,-4.58,0.595494,3307
Machine_07,73a4532f3be6409faa8fb7d317e395a9,Bryan Todd,"['f', 'c', 'b']",Yes,4.92,0.289102,2726,-2.14,0.170191,4056
Machine_08,f083d8a821704628bdd9aded8c77eb7a,James Castro,"['e', 'c', 'a', 'f']",N/A,2.29,0.537934,4136,1.28,0.566536,2954
Machine_05,8785e51c0c984d60bcb6f3498075fe6f,Elizabeth Flores,"['e', 'f']",N/A,11.23,0.268868,2554,10.46,0.46649,4609
Machine_07,8ab1d9e74f9a43ed9fd93d28bd56b6ae,Mary Nelson,"['a', 'b', 'c', 'f']",No,7.13,0.515979,4020,12.37,0.277728,2941
Machine_12,5250da261c764a1cb9fff371a7160b6e,Thomas Hall,"['b', 'd']",Yes,3.32,0.363163,4100,-14.68,0.560624,4276
Machine_22,1a31aa132c3e4a4c9ba992756be17c39,Robert Harris,"['f', 'a', 'e']",N/A,-1.86,0.188185,3103,11.15,0.7672,3707
Machine_06,709b232b02844717856642da737814b9,Mr. Todd Sweeney,"['e', 'b', 'a', 'f', 'd']",No,-1.34,0.973503,2923,11.17,0.85681,3938
Machine_17,2b843c579ef94614baf7887cf7f0c62e,Timothy Murray,"['c', 'e', 'f', 'b']",Yes,-5.5,0.723483,2771,0.75,0.71452,2962
Machine_13,66d48e1efd824af7984624351c62aa8d,Mario Coleman,"['e', 'c', 'a', 'f', 'd', 'b']",N/A,-1.67,0.238374,3505,-9.83,0.995902,2977
Machine_18,b6da9b67348b468f8a519c1fd2db2cdb,Elizabeth Washington,"['d', 'b']",N/A,5.23,0.190193,2589,-4.19,0.538317,3788
Machine_20,77eb1570b172408dbb796361cc60ff5b,Ashley Mcgee,"['a', 'd', 'e', 'b', 'c']",N/A,-12.26,0.664683,4154,-6.65,0.23044,4909
Machine_11,722538f9277b4328b05c3498bbe1327f,Richard Haynes,['d'],Yes,-13.85,0.460586,3651,10.42,0.465226,2573
Machine_11,95cf177ce8e9445780afa6839b3cf2a6,Margaret Ochoa,"['c', 'f', 'd', 'a', 'e', 'b']",N/A,4.68,0.419953,4969,-14.69,0.32952,2599
Machine_14,41f75cbaf5fd4834a40654a92ed37478,Russell Williams,"['c', 'b', 'f', 'a', 'd']",Yes,7.55,0.67555,3674,-14.8,0.288389,4062
Machine_07,b6cc662a99714e3ea9651b1719446e42,Thomas Smith,['b'],N/A,7.6,0.387773,2722,7.28,0.520503,3545
Machine_10,1fc629116aba4711814051f1dc00132d,Jade Pena,"['f', 'd', 'a']",Yes,-10.94,0.243384,2902,-10.13,0.629639,4792
Machine_03,a8c5d836f6e84fb08a54930839aab27f,Molly Mendez,"['f', 'd', 'e', 'a']",N/A,5.97,0.737438,4638,-8.16,0.580831,3703
Machine_22,12125ff38b2446069d18425fbe2817db,Joseph Williams,"['e', 'b', 'd', 'f', 'c']",N/A,-11.4,0.729944,4604,-6.57,0.108268,4905
Machine_10,8da3d795048a49a19f887ed4e17f9987,Billy Graham,"['f', 'a', 'e']",N/A,-4.75,0.584304,3304,4.86,0.982437,2574
Machine_01,9f174c2aceb747888776a7b918de1e7f,Joel Black,['d'],N/A,-7.35,0.822398,3581,-8.95,0.632724,4330
Machine_16,da474bae59784b1392b81125e5b8a4e0,Adrian Trevino,"['e', 'c', 'a', 'b', 'd']",Yes,-2.58,0.853366,3928,-6.79,0.744089,3249
Machine_18,bf65eb6c71684c81a6a6e482231fa200,Julie Alvarez,['f'],Yes,3.6,0.377664,3861,-3.7,0.702855,3897
Machine_06,eea9b55d67e641adbc870233260a8a35,Sophia Williams,"['c', 'f', 'e', 'd', 'b']",Yes,12.44,0.84765,4338,12.79,0.376321,3706
Machine_23,5cb518aa06df49139c7d6370e60adea6,Aaron Moore,"['b', 'a', 'e']",No,0.48,0.340185,2604,7.1,0.262191,3369
Machine_23,49330e1858ab49a48909a3b4e81ce04f,Brian Tate,"['e', 'a', 'c', 'f']",Yes,-13.1,0.44366,4648,7.99,0.840986,2779
Machine_11,98443e9f38cb465ca6237b74d894de48,Mr. George Williams,"['b', 'd', 'a', 'c', 'f']",No,-13.67,0.750297,2967,3.31,0.860112,4707
Machine_11,50a7d1ad8d4342988e753d3b764a56c2,Mike Armstrong,"['d', 'f', 'b', 'e', 'c']",Yes,-13.46,0.890337,3899,6.35,0.410061,2522
Machine_02,578473630ba4487bbf7fff89b6be36b3,Pamela Arroyo,"['e', 'c']",N/A,-9.2,0.833029,4686,-9.74,0.82362,3071
Machine_05,1c6f8ea8e5cb491ea3ea4cb57af06203,Jennifer Smith,"['c', 'e', 'a']",Yes,4.1,0.812881,4004,-4.11,0.382999,2765
Machine_14,871ac77995b940d3bc5f35321fed43e4,Travis Andrews,"['b', 'e']",Yes,5.17,0.334182,4883,4.71,0.646406,3177
Machine_12,95059becd90a4e988777b31c0129c4c7,Dennis Lopez,"['c', 'a', 'f', 'e']",No,13.22,0.469363,2831,-3.47,0.911572,3941
Machine_05,8a468f229aaf438fae5f34544b1a4c83,Daniel Moore,"['e', 'd', 'b', 'a']",No,-10.3,0.42904,4824,11.12,0.407195,3685
Machine_20,02fc3885a6394bcebc2c6a9dbb36ec42,Jessica Pitts,"['b', 'd', 'e', 'f', 'c']",No,-2.7,0.184603,3185,13.41,0.528457,4340
Machine_06,92bbd171f6f647ceb7f36c1c3afc2c32,Jean Robbins,"['a', 'd', 'c']",No,13.44,0.327439,4824,12.3,0.72949,3062
Machine_09,d3a0d9811595435bbbd536ccaad74445,Alan Mitchell,"['f', 'b', 'a', 'd']",N/A,-2.17,0.757609,4864,11.7,0.808309,3013
Machine_13,0f5192894b1348b3b0f36de16455d635,Mary Cisneros,"['d', 'c', 'f', 'e', 'a', 'b']",N/A,5.5,0.361728,3768,11.18,0.522959,3566
Machine_13,4c6468f30ee04094aa69e0ab3aaf2907,Linda Norton,"['b', 'f', 'd', 'e']",Yes,9.94,0.212329,4657,-5.88,0.108785,3766
Machine_09,066274eb82524a0aa0490ad310eded20,Paul Parker,"['c', 'b']",N/A,4.2,0.109836,3018,-6.73,0.297336,3260
Machine_02,19a20ee704a54ae688de413d17ed17b9,Tony Watson,"['c', 'f', 'e', 'a']",N/A,3.7,0.358067,4237,5.61,0.933254,4905
Machine_08,8490de8dae914f60b27ec5c9153967db,Javier Contreras,"['c', 'e', 'f', 'd', 'a']",Yes,-14.16,0.863914,3995,11.3,0.849791,3871
Machine_17,f6196ce753284cd98d457ad604234897,Tamara Anthony,"['d', 'e', 'a', 'f', 'c']",Yes,-4.82,0.151323,2668,14.1,0.667652,3951
Machine_07,15de0d545397490bb82dc106fbd2b1d8,Laura Brewer,"['b', 'c', 'a', 'd']",N/A,10.17,0.247093,3201,-8.49,0.208644,3332
Machine_01,af1a0bb330354409aa558d9b444858ee,Diana Espinoza,"['e', 'a']",N/A,-3.81,0.263432,4586,-7.63,0.593646,2709
Machine_19,12e969d408fe49cdaba5e04b9907b47a,Ashley Reynolds,['a'],Yes,-4.42,0.65171,3659,-11.3,0.827255,4836
Machine_03,c560ef370fee45f69ff5e8dc2344f6f8,John Knox,"['b', 'f']",Yes,-13.91,0.49039,4452,3.7,0.444927,3513
Machine_07,b59e52ca110e428eb1738f2b701e35c6,Anne Thompson,"['a', 'd', 'e']",Yes,6.6,0.824006,4461,-8.57,0.63198,3376
Machine_19,6acdefe324714c3085067bb7a54bb9dc,Jeffrey Myers,"['f', 'e']",N/A,1.14,0.638129,3914,7.72,0.776,3751
Machine_15,ad913784602d4f289fa387f5e1b2d69b,Veronica Lewis,"['c', 'e']",No,-14.46,0.447152,2603,4.8,0.785542,2697
Machine_02,d55c5befb57a4c2ea8be5c9d0c1b8afd,Marcus Chavez,"['a', 'e', 'd', 'f', 'b', 'c']",N/A,-13.43,0.65519,3929,6.86,0.650635,2557
Machine_21,cefaf7b29c694e8ebf338b582ec7f37f,Annette Berry,"['a', 'b', 'd', 'e', 'f']",Yes,-9.15,0.581584,3479,-7.61,0.419574,3336
Machine_02,4a5a024b726043be9c458fcc1f6bcc52,Katherine Jones,"['b', 'd']",N/A,7.58,0.25821,3435,13.97,0.16298,4277
Machine_22,fa389bb1d0c54e6a988e812e0a7164fc,David Burnett MD,"['f', 'd', 'b', 'c', 'e']",N/A,4.17,0.919423,3756,-2.74,0.698564,4368
Machine_20,f1ec197d044b4f32bd750e341943f06f,Jennifer Barton,"['b', 'a', 'c', 'd', 'e']",No,12.92,0.251588,4594,-1.34,0.826285,4058
Machine_11,520b655c86bd4fe28bf0696d11c8d77d,Victoria Greer,['c'],No,-8.13,0.428448,4686,-9.4,0.438687,4403
Machine_08,98ba10b011d64d87b21d26610e95e37d,Todd Long,['e'],No,0.86,0.17473,2993,11.67,0.27782,2535
Machine_13,d837c239caec440fb0ec5d01bfe5244e,Alexander Martin,['d'],No,-4.54,0.42601,3593,1.84,0.951354,2853
Machine_02,41ef18db43714b6d94533abc36ef7280,Luis Hansen,"['f', 'c']",No,-10.64,0.979044,4492,-7.81,0.282487,3102
Machine_20,73899f04dc5d43fb9c156a4873c14227,Chad Jacobson,['d'],No,-5.93,0.399523,4411,11.78,0.40347,3184
Machine_21,ac7707c0e24c44ae80d79bef2f81110e,Kelly Gomez,"['a', 'd', 'b']",No,-2.7,0.901437,4344,1.21,0.661515,2950
Machine_18,d6741f993a014ac5b08ccd89bb0bb4cf,Kelly Fuller,"['f', 'e', 'd', 'b', 'c', 'a']",N/A,5.7,0.706955,3642,14.11,0.112658,4380
Machine_25,d13621f5416e44768f65f2772098b10a,Hector Graham,"['a', 'e']",Yes,13.2,0.785863,3314,-5.77,0.57314,3442
Machine_01,0b9ba2c2b1d34eeb86cede92d988f9ad,Shannon Fischer,"['d', 'e', 'c']",No,2.42,0.137073,2773,6.56,0.863574,2898
Machine_05,32df5115bf734301bc3917f60720eb38,Jason Ryan,"['c', 'f', 'e', 'd', 'a', 'b']",N/A,-1.84,0.603685,4222,0.9,0.757081,4366
Machine_21,0e40802c618d479fb4e90845c8127d5f,Nicholas Ortiz,"['a', 'c', 'd', 'b', 'e']",Yes,-12.81,0.572602,3784,11.76,0.587494,2680
Machine_08,b39e43aeffb4473aa4ce99375cde15cd,Nathaniel Hunter,"['e', 'f']",Yes,9.25,0.582821,3343,-6.7,0.728877,3665
Machine_13,9ef12533c78a40c38928d2cc6e2ca7ae,Corey Turner,"['d', 'c']",Yes,-13.54,0.577219,2542,8.21,0.384854,4216
Machine_08,ee58aa462d764ca38c97868316d5cc5b,Debra Morales,"['e', 'b', 'a']",No,-8.85,0.412468,4038,-6.42,0.528583,3468
Machine_19,0aa713b28ca14ca5897c47c35d33fbe6,Amanda Henry,"['b', 'c']",Yes,13.23,0.242777,2678,-12.29,0.416654,4231
Machine_21,cfbf700e1c3a46638a21e514cef23be6,Brianna Roberts,"['f', 'a', 'b']",No,1.48,0.643011,3928,-12.85,0.381422,3416
Machine_20,3d1b17429b844a80a09bbf38025b7073,Rebecca Howard,"['b', 'c', 'e', 'd']",Yes,10.0,0.899337,4968,-1.25,0.214326,4501
Machine_18,1ad35203bf5f40b8823f632d1ec6b3e3,Jennifer Kennedy,"['b', 'a']",N/A,0.9,0.656444,3811,9.22,0.593932,3893
Machine_15,84162e37fffa45acb6047356e6dea2d6,Michelle Byrd,"['a', 'b', 'c', 'e']",N/A,-5.85,0.974653,4916,-14.83,0.7213,4432
Machine_10,b0339e391bb94a92ba2cd49d22e1141f,Melinda Richardson,"['e', 'a', 'c', 'f']",No,0.45,0.677229,3092,10.88,0.931677,3979
Machine_03,113f947baf4e47f4b17249d758a9f4c9,Keith Matthews,"['e', 'c', 'a', 'd', 'f', 'b']",N/A,1.35,0.544,4280,-3.38,0.50039,2634
Machine_02,b878be4daf7d46b9b2306a4a5656d70f,Randy Pearson,['d'],No,5.26,0.280388,2574,-9.6,0.70265,2577
Machine_09,6429ff49ca674c07980d8f2111324b6f,Jessica Fritz,"['b', 'f']",N/A,-7.69,0.64452,4339,1.42,0.67737,2794
Machine_02,b4f1c198b31142cc833b671f5728c368,Linda Prince,"['b', 'd', 'c', 'a', 'f', 'e']",Yes,3.19,0.388262,3804,6.66,0.888058,4687
Machine_22,8ce3958711824fda8272e40928695e91,Rebekah Mueller,"['e', 'c', 'b', 'a', 'f']",No,-12.12,0.434569,4234,2.32,0.116261,4023
Machine_13,f8dfbb484bb8426d972d60a817687773,Vincent Lopez,['d'],N/A,-14.72,0.976354,4845,9.4,0.78896,2569
Machine_02,244d0dd2e9b4406a85a8c59112be4087,Alison Norton,"['a', 'f', 'c']",No,0.7,0.443894,3457,-6.34,0.936659,3052
Machine_18,c24931fb08714a0c9ac5cbf0848bf56e,Ivan Kramer,"['a', 'f', 'd']",No,11.46,0.909866,2529,-10.62,0.231214,3337
Machine_03,7aa4741ca39b4b648d6abd9a24bc0aa3,Joseph Jones,"['f', 'e']",Yes,12.7,0.300323,4551,10.99,0.61348,3963
Machine_07,9061dfdce14d4dfdb2a0644566be682e,Justin Mccarty,"['a', 'd', 'b', 'e', 'c']",No,8.89,0.852983,4236,10.82,0.330935,4093
Machine_14,d13b747d9c454798b1e2fb1d0cc9d037,Casey Beasley,"['d', 'e', 'c', 'f']",N/A,7.24,0.71686,4042,12.26,0.202737,2699
Machine_11,cd9a97e4ef9d44e2b35ce08a4e2f947a,Tina Curtis,['e'],N/A,5.5,0.160251,3172,-3.59,0.356105,3729
Machine_25,d275754b332b4791af7e8a9f97a87880,Frank Rodgers,"['f', 'b', 'd', 'a']",No,3.8,0.332586,2999,-14.9,0.730006,3963
Machine_11,e2452ef7480245809478efc48b867075,Barbara Lowery,"['e', 'a', 'f']",N/A,0.81,0.17303,4363,1.8,0.79737,3338
Machine_07,0c228a33f2074296a1c7375a99b4b4f6,Tracey Bartlett,"['c', 'f']",Yes,-5.88,0.891569,2539,-4.79,0.36129,3174
Machine_14,fd16855031ce47d9be11faff0c6112c5,Melvin Knapp,"['b', 'd', 'e', 'c', 'f', 'a']",No,-14.1,0.50976,2528,-7.67,0.706772,2945
Machine_13,6456df0517454932b4f48228f5353266,Cameron Woods,"['c', 'e', 'd', 'a', 'f']",N/A,-8.21,0.484495,3230,0.24,0.529864,2685
Machine_17,621592052dfc4eb4a6e4c3d51497b383,John Adams,"['d', 'c', 'a', 'f', 'e', 'b']",No,14.61,0.445057,3423,10.5,0.768502,3840
Machine_13,b826499dab9347f38ac6489eae76f1e1,Mr. Alexander Burton,"['e', 'c']",Yes,8.19,0.559457,4699,8.23,0.91296,2933
Machine_23,1e57bd339f0743b8a1747e05e36f515e,Daniel Jensen,"['d', 'b', 'f']",N/A,1.13,0.44268,3963,11.46,0.372976,4185
Machine_22,60e542ac346f40598e538b9fa1ad161c,Daniel Ellis,"['a', 'c']",Yes,-2.53,0.61497,4241,-7.83,0.333695,2975
Machine_01,ee2436bbfde14bebb7525b4bb586fc4b,Edward Lewis,['b'],Yes,-7.73,0.668556,3832,-5.2,0.680554,4633
Machine_16,49a2c98460094a73acb7c5128fda830a,Carlos Davidson,['a'],No,12.56,0.207115,4608,3.17,0.319794,3056
Machine_06,1788c4796cfd45f0890d194606a363b8,Jennifer Erickson,"['d', 'f', 'e']",Yes,5.58,0.276888,4218,6.55,0.64676,3903
Machine_16,6e3ab8fd9dca41de88cf17d496276267,Anthony Snyder,"['f', 'd', 'a', 'e', 'b', 'c']",N/A,-1.43,0.116921,3919,7.57,0.572939,2634
Machine_13,100f4ba03c3940d4893643c7eedd6d54,Marcia Gomez,['e'],No,2.78,0.231157,2741,-5.65,0.634453,4704
Machine_07,1201344363d549e691896cea09613fc3,Kathy Wilson,['c'],No,-4.6,0.71874,3111,2.75,0.626834,4980
Machine_20,1620ece8cfa84fc8a91dd602a7c39300,John Austin,"['f', 'b', 'c', 'a', 'd']",Yes,1.94,0.255663,3609,12.44,0.966087,4840
Machine_23,fe7df3063ba440069ff786541cb84d3e,Arthur Cruz,"['e', 'f']",Yes,12.48,0.509735,3734,5.1,0.804492,3760
Machine_07,17dfac642f9f48a5bbb9e1f1e2647dc0,Gregory Meza,"['c', 'd', 'e']",No,-7.86,0.556902,4993,-11.8,0.411809,4012
Machine_04,a5c65a9e86e246ceb1910d0a0cf5f16f,Patricia Thomas,"['e', 'f', 'd', 'c']",No,11.34,0.714735,3059,11.9,0.98021,3554
Machine_02,3791fccdf66d4f5fb6e67b3624e23007,Maria Pena,"['f', 'd', 'c']",N/A,-11.89,0.26208,3329,3.52,0.432216,4241
Machine_19,665c58c98580408db2214e9c0389acc5,Dana Rowland,"['d', 'e', 'c']",N/A,-8.63,0.180979,4890,4.36,0.826914,3991
Machine_04,1890c6bb646a4a189ac336ca573e9a8f,Miranda Peterson,"['d', 'b', 'c']",Yes,-12.57,0.834903,4522,6.38,0.167844,4926
Machine_03,4d234421f63945f08fd261d85990508d,Tanya Parks,"['d', 'a']",Yes,11.66,0.788123,3875,-1.44,0.96779,2961
Machine_14,db1ff5a341c5453e8ee5ff60380a2280,Karla Joyce,"['e', 'a', 'd', 'b', 'f']",No,3.61,0.690878,4796,9.38,0.643628,4021
Machine_02,b141357fa7a24b3ba309f3c621510f21,Laurie White,"['f', 'b', 'c']",No,-7.48,0.657322,4703,12.1,0.967924,3887
Machine_19,f68322a791af422691399c882df7c6d7,Christina Butler,"['e', 'c', 'd', 'b', 'f', 'a']",Yes,1.6,0.44718,4529,13.0,0.109488,3169
Machine_17,5a64b82160af4f6d8d15632369e894bb,Patrick Parks,"['b', 'e', 'a', 'd']",No,-9.15,0.904031,3873,2.97,0.708394,4372
Machine_02,a43d3e13c68b405ba8c7b4583ddf0704,Curtis Garcia,"['f', 'a', 'e', 'd', 'c']",No,0.74,0.3242,3702,12.73,0.337744,3639
Machine_25,640e1ad7e6014c36b75be47e1d8aacac,Nicholas Simpson,"['f', 'b', 'e']",Yes,9.79,0.497461,4053,-13.75,0.638729,2578
Machine_10,d394be8f3ed9477a8ca5ad3411c5c7bf,Anthony Johnson,"['c', 'a']",N/A,-8.2,0.397012,4290,7.6,0.28773,2806
